Security Code,Security Id,SECURITY_NAME,Status,Group,Face Value,ISIN No,Industry,Instrument
539196,AEL,AMBA ENTERPRISES LTD,Active,X ,5,INE829P01020,Other ElectEquip/ Prod,Equity
500009,AMBALALSA,AMBALAL SARABHAI ENTERPRISES LTD,Active,X ,10,INE432A01017,Pharmaceuticals,Equity
519471,AMBARPIL,AMBAR PROTEIN INDUSTRIES LTD,Active,XT,10,INE072V01017,Edible Oils,Equity
542524,AIHL,AMBASSADOR INTRA HOLDINGS LTD,Active,XT,10,INE342U01016,CommTrading  & Distribution,Equity
540902,AMBER,AMBER ENTERPRISES INDIA LTD,Active,A ,10,INE371P01015,Consumer Electronics,Equity
532335,AMBICAAGAR,AMBICA AGARBATHIES & AROMA INDUSTRIES LTD,Suspended,Z ,10,INE792B01012,CommTrading  & Distribution,Equity
531978,AMBIKCO,AMBIKA COTTON MILLS LTD,Active,B ,10,INE540G01014,Textiles,Equity
503723,ZAMBISLK,AMBIKA SILK MILLS LTD,Delisted,P ,10,NA          ,Textiles,Equity
539223,AMBITION,AMBITION MICA LTD,Active,B ,10,INE563S01011,Paper & Paper Products,Equity
526439,AMBIT,AMBITIOUS PLASTOMAC COMPANY LTD,Suspended,XT,10,INE267C01013,CommTrading  & Distribution,Equity
500425,AMBUJACEM,AMBUJA CEMENTS LTD,Active,A ,2,INE079A01024,Cement & Cement Products,Equity
513317,AMBJELE,AMBUJA ELECTROCASTINGS LTD,Delisted,P ,10,NA          ,Other Industrial Products,Equity
513357,AMBJZNC,AMBUJA ZINC LTD,Delisted,P ,10,NA          ,Zinc,Equity
530133,AMCOIND,AMCO INDIA LTD,Active,X ,10,INE924B01011,Fibres & Plastics,Equity
532828,AMDIND,AMD INDUSTRIES LTD,Active,B ,10,INE005I01014,Other Industrial Goods,Equity
513117,AMFORG,AMFORGE INDUSTRIES LTD,Active,X ,2,INE991A01020,Auto Parts & Equipment,Equity
526805,AMICOMP,AMI COMPUTERS (I) LTD,Delisted,XD,10,INE079B01014,IT Software Products,Equity
541771,AMINTAN,AMIN TANNERY LTD,Active,X ,1,INE572Z01017,Other Apparels & Accessories,Equity
506248,AMNPLST,AMINES & PLASTICIZERS LTD,Active,X ,2,INE275D01022,Commodity Chemicals,Equity
519275,AMISNFD,AMISON FOODS LTD,Delisted,P ,10,NA          ,Packaged Foods,Equity
531300,AMITINT,AMIT INTERNATIONAL LTD,Active,Z ,10,INE053D01015,Textiles,Equity
531557,AMITSEC,AMIT SECURITIES LTD,Active,X ,10,INE137E01014,Finance (including NBFCs),Equity
521076,ASIL,AMIT SPINNING INDUSTRIES LTD,Suspended,T ,5,INE988A01026,Textiles,Equity
500343,AMJLAND,AMJ LAND HOLDINGS LTD,Active,B ,2,INE606A01024,Realty,Equity
531681,AMARDEE,AMRADEEP INDUSTRIES LTD,Active,XT,1,INE673C01020,Plastic Products,Equity
536737,ACFSL,AMRAPALI CAPITAL AND FINANCE SERVICES LTD,Active,M ,10,INE218P01018,Finance (including NBFCs),Equity
521103,AMRAPALI,AMRAPALI DEVELOPERS (INDIA) LTD,Delisted,B ,10,INE761C01015,CommTrading  & Distribution,Equity
539265,AMRAFIN,AMRAPALI FINCAP LTD,Active,M ,10,INE990S01016,Finance (including NBFCs),Equity
526241,AMRAPLIN,AMRAPALI INDUSTRIES LTD,Active,X ,5,INE762C01021,CommTrading  & Distribution,Equity
531991,AMRAAGRI,AMRAWORLD AGRICO LTD,Active,X ,1,INE735C01027,Textiles,Equity
531728,AMRITBANA,AMRIT BANASPATI COMPANY LTD,Delisted,B ,10,INE221G01029,Edible Oils,Equity
507525,AMRITCORP,AMRIT CORP LTD,Active,X ,10,INE866E01026,Packaged Foods,Equity
590006,AMRUTANJAN,AMRUTANJAN HEALTH CARE LTD,Active,B ,1,INE098F01031,Pharmaceuticals,Equity
540066,AMS,AMS POLYMERS LTD,Active,XT,10,INE345U01019,Specialty Chemicals,Equity
538861,AMSONS,AMSONS APPARELS LTD,Suspended,Z ,10,INE812P01018,CommTrading  & Distribution,Equity
520077,AMTEKAUTO,AMTEK AUTO LTD,Suspended,Z ,2,INE130C01021,Auto Parts & Equipment,Equity
531678,ANANDCR,ANAND CREDIT LTD,Delisted,XT,10,INE703J01012,MiscCommercial Services,Equity
501630,ANANDPROJ,ANAND PROJECTS LTD,Active,XT,10,INE134R01013,Construction & Engineering,Equity
542721,ARL,ANAND RAYONS LTD,Active,M ,10,INE02GA01012,CommTrading  & Distribution,Equity
515055,ANANTRAJ,ANANT RAJ LTD,Active,B ,2,INE242C01024,Realty,Equity
521012,ANANROT,ANANT ROTOSPIN LTD,Delisted,P ,10,NA          ,Textiles,Equity
532418,ANDHRABANK,ANDHRA BANK,Delisted,B ,10,INE434A01013,Banks,Equity
532141,ANDHRACEMT,ANDHRA CEMENTS LTD,Active,B ,10,INE666E01012,Cement & Cement Products,Equity
502330,ANDHRAPAP,ANDHRA PAPER LTD,Active,B ,10,INE435A01028,Paper & Paper Products,Equity
500012,ANDHRAPET,ANDHRA PETROCHEMICALS LTD,Active,XT,10,INE714B01016,Commodity Chemicals,Equity
509367,APTANN,ANDHRA PRADESH TANNERIES LTD,Suspended,P ,10,INE628Y01010,Other Apparels & Accessories,Equity
590062,ANDHRSUGAR,ANDHRA SUGARS LTD,Active,B ,10,INE715B01013,Commodity Chemicals,Equity
526173,ANDREWYU,ANDREW YULE & COMPANY LTD,Active,B ,2,INE449C01025,Tea & Coffee,Equity
531252,ANERI,ANERI FINCAP LTD,Active,X ,10,INE720D01019,Finance (including NBFCs),Equity
530721,ANGIND,ANG INDUSTRIES LTD,Suspended,Z ,10,INE017D01010,Auto Parts & Equipment,Equity
540694,ANG,ANG LIFESCIENCES INDIA LTD,Active,M ,10,INE236W01016,Healthcare Services,Equity
541006,ANGEL,ANGEL FIBERS LTD,Active,M ,10,INE339Z01011,Textiles,Equity
519383,ANIKINDS,ANIK INDUSTRIES LTD,Active,B ,10,INE087B01017,Other Agricultural Products,Equity
532910,ANILLTD,ANIL LTD,Delisted,Z ,10,INE125E01019,Specialty Chemicals,Equity
504629,ANILSPL,ANIL SPECIAL STEEL INDUSTRIES LTD,Delisted,Z ,10,INE904B01013,Iron & Steel/IntermProducts,Equity
537785,ANISHAIMPEX,ANISHA IMPEX LTD,Active,M ,10,INE084Q01012,Distributors,Equity
531878,ANJANIFIN,ANJANI FINANCE LTD,Active,X ,10,INE283D01018,Finance (including NBFCs),Equity
511153,ANJANIFOODS,ANJANI FOODS LTD,Active,XT,10,INE096I01013,Packaged Foods,Equity
518091,APCL,ANJANI PORTLAND CEMENT LTD,Active,B ,10,INE071F01012,Cement & Cement Products,Equity
531223,ANJANI,ANJANI SYNTHETICS LTD,Active,X ,10,INE364D01032,Textiles,Equity
531673,ANKIN,ANKA INDIA LTD,Active,X ,10,INE067C01025,Footwear,Equity
532870,ANKITMETAL,ANKIT METAL & POWER LTD,Active,T ,10,INE106I01010,Iron & Steel/IntermProducts,Equity
531683,ANKURDRUGS,ANKUR DRUGS & PHARMA LTD,Delisted,T ,10,INE238D01012,Pharmaceuticals,Equity
531519,ANKUSHFI,ANKUSH FINSTOCK LTD,Suspended,Z ,10,INE784D01015,Other Financial Services,Equity
542437,ANMOL,ANMOL INDIA LTD,Active,M ,10,INE02AR01019,Distributors,Equity
530799,ANNAINFRA,ANNA INFRASTRUCTURES LTD,Active,X ,10,INE336D01014,Finance (including NBFCs),Equity
531406,ANSINDUS,ANS INDUSTRIES LTD,Active,XT,10,INE234J01018,Non-alcoholic Beverages,Equity
523007,ANSALBU,ANSAL BUILDWELL LTD,Active,X ,10,INE030C01015,Realty,Equity
507828,ANSALHSG,ANSAL HOUSING LTD-$,Active,B ,10,INE880B01015,Realty,Equity
500013,ANSALAPI,ANSAL PROPERTIES & INFRASTRUCTURE LTD,Active,B ,5,INE436A01026,Realty,Equity
512091,ANSHNCO,ANSHUNI COMMERCIALS LTD,Active,P ,10,INE425H01016,Other Apparels & Accessories,Equity
501270,ANTARIKSH,ANTARIKSH INDUSTRIES LTD,Active,XT,10,INE825M01017,Realty,Equity
532981,ANULABS,ANU&#39;S LABORATORIES LTD,Delisted,Z ,1,INE450H01022,Pharmaceuticals,Equity
538833,ANUBHAV,ANUBHAV INFRASTRUCTURE LTD,Active,T ,10,INE891N01017,Construction & Engineering,Equity
506260,ANUHPHR,ANUH PHARMA LTD,Active,X ,5,INE489G01022,Pharmaceuticals,Equity
512355,ZANUKCOM,ANUKARAN COMMERCIAL ENTERPRISES LTD,Suspended,X ,1,INE090G01028,CommTrading  & Distribution,Equity
506087,ANUPMAL,ANUP MALLEABLE LTD,Active,P ,10,INE188O01016,Iron & Steel Products,Equity
530109,ANUPAM,ANUPAM FINSERV LTD,Active,X ,10,INE069B01015,Finance (including NBFCs),Equity
542865,ANUROOP,ANUROOP PACKAGING LTD,Active,M ,10,INE490Z01012,Containers & Packaging,Equity
532259,APARINDS,APAR INDUSTRIES LTD,Active,B ,10,INE372A01015,Other ElectEquip/ Prod,Equity
523694,APCOTEXIND,APCOTEX INDUSTRIES LTD,Active,B ,2,INE116A01032,Other Industrial Goods,Equity
541133,ACFL,APEX CAPITAL AND FINANCE LTD,Active,XT,10,INE758W01019,Finance (including NBFCs),Equity
540692,APEX,APEX FROZEN FOODS LTD,Active,B ,10,INE346W01013,Packaged Foods,Equity
526155,APEXINT,APEX INTERTECH LTD,Delisted,P ,10,NA          ,Auto Parts & Equipment,Equity
506166,APIS,APIS INDIA LTD,Active,XT,10,INE070K01014,Other Food Products,Equity
533758,APLAPOLLO,APL APOLLO TUBES LTD,Active,A ,10,INE702C01019,Iron & Steel Products,Equity
517096,APLAB,APLAB LTD,Active,XT,10,INE273A01015,Other ElectEquip/ Prod,Equity
511064,APLAYA,APLAYA CREATIONS LTD,Suspended,XT,1,INE099M01027,CommTrading  & Distribution,Equity
542774,APMFINVEST,APM FINVEST LTD,Active,X ,2,INE08KJ01012,Finance (including NBFCs),Equity
523537,APMIN,APM INDUSTRIES LTD,Active,X ,2,INE170D01025,Textiles,Equity
512437,APOLLOFI,APOLLO FINVEST (INDIA) LTD,Active,X ,10,INE412D01013,Other Financial Services,Equity
508869,APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LTD,Active,A ,5,INE437A01024,Healthcare Facilities,Equity
540879,APOLLO,APOLLO MICRO SYSTEMS LTD,Active,B ,10,INE713T01010,Defence,Equity
531761,APOLLOPIPES,APOLLO PIPES LTD,Active,B ,10,INE126J01016,Plastic Products,Equity
538566,APOLLOTRI,APOLLO TRICOAT TUBES LTD,Active,B ,2,INE919P01029,CommTrading  & Distribution,Equity
500877,APOLLOTYRE,APOLLO TYRES LTD,Active,A ,1,INE438A01022,Auto Tyres & Rubber Products,Equity
539545,APOORVA,APOORVA LEASING FINANCE & INVESTMENT CO LTD,Active,X ,10,INE217S01014,Investment Companies,Equity
511339,APPLECREDT,APPLE CREDIT CORPORATION LTD,Suspended,X ,10,INE212A01013,Finance (including NBFCs),Equity
526517,APPOSTO,APPOLLO STONES LTD,Delisted,P ,10,NA          ,Construction Materials,Equity
505845,APSSTAR-B,APS-STAR INDUSTRIES LTD,Delisted,P ,10,NA          ,Industrial Machinery,Equity
506979,APTPACK,APT PACKAGING LTD,Suspended,P ,10,INE046E01017,Fertilizers,Equity
532475,APTECHT,APTECH LTD,Active,B ,10,INE266F01018,IT Training Services,Equity
533159,AQUA,AQUA LOGISTICS LTD,Delisted,X ,1,INE544K01026,Transportation - Logistics,Equity
505574,ZAQULNDI,AQUALAND (INDIA) LTD,Delisted,Z ,10,NA          ,Other Financial Services,Equity
539403,ARAMBHAN,ARAMBHAN HOSPITALITY SERVICES LTD,Active,M ,10,INE800S01017,Restaurants,Equity
532068,ARAMUSK,ARAMUSK INFRASTRUCTURE INVESTMENTS LTD,Delisted,Z ,10,INE126F01014,Hotels,Equity
512344,ARAVALIS,ARAVALI SECURITIES & FINANCE LTD,Active,X ,10,INE068C01015,CommTrading  & Distribution,Equity
520121,ARCEEIN,ARCEE INDUSTRIES LTD,Active,XT,10,INE276D01012,Plastic Products,Equity
530565,SSLFINANCE,ARCHANA SOFTWARE LTD,Active,X ,10,INE149B01015,IT Software Products,Equity
532994,ARCHIDPLY,ARCHIDPLY INDUSTRIES LTD,Active,B ,10,INE877I01016,Forest Products,Equity
532212,ARCHIES,ARCHIES LTD,Active,B ,2,INE731A01020,Gift Articles-Toys & Cards ,Equity
524640,ARCHITORG,ARCHIT ORGANOSYS LTD,Active,X ,10,INE078I01011,Commodity Chemicals,Equity
511038,ZARCOLEA,ARCO LEASING LTD,Suspended,ZP,10,INE955S01019,Finance (including NBFCs),Equity
532914,ARCOTECH,ARCOTECH LTD,Active,T ,2,INE574I01035,Copper,Equity
530261,ARCUTTIP,ARCUTTIPORE TEA COLTD,Suspended,Z ,10,INE674C01010,Tea & Coffee,Equity
526851,AREXMIS,AREX INDUSTRIES LTD,Active,XT,10,INE480H01011,Textiles,Equity
539151,ARFIN,ARFIN INDIA LTD,Active,X ,10,INE784R01015,Aluminium,Equity
531856,ARHSUED,ARHANT SUEDES LTD,Delisted,P ,10,NA          ,CommTrading  & Distribution,Equity
523812,ARHTIND,ARHAT INDUSTRIES LTD,Delisted,P ,10,NA          ,Textiles,Equity
509110,ARICONS,ARI CONSOLIDATED INVESTMENTS LTD,Delisted,T ,100,INE233I01012,Finance (including NBFCs),Equity
532935,ARIES,ARIES AGRO LTD,Active,B ,10,INE298I01015,Fertilizers,Equity
511605,ARIHCAPM,ARIHANT CAPITAL MARKETS LTD,Active,X ,5,INE420B01028,Other Financial Services,Equity
514122,ARIHANTCOT,ARIHANT COTSYN LTD,Delisted,Z ,10,INE925B01018,Textiles,Equity
531381,ARIHANT,ARIHANT FOUNDATIONS & HOUSING LTD,Active,B ,10,INE413D01011,Realty,Equity
503897,ARIHANTIND,ARIHANT INDUSTRIES LTD,Delisted,Z ,10,INE332C01015,Textiles,Equity
541401,ARIHANTINS,ARIHANT INSTITUTE LTD,Active,M ,10,INE997Z01016,Education,Equity
511573,CRBARIH,ARIHANT MANGAL GROWTH SCHEME-CRB,Suspended,P ,10,NA          ,Asset Management Cos,Equity
506194,ASL,ARIHANT SUPERSTRUCTURES LTD,Active,B ,10,INE643K01018,Realty,Equity
514480,ARIHANTRED,ARIHANT THREADS LTD,Delisted,B ,10,INE747A01018,Textiles,Equity
526125,ARHNTTO,ARIHANT TOURNESOL LTD,Active,XT,10,INE00HZ01011,CommTrading  & Distribution,Equity
531017,ARISE,ARIHANT&#39;S SECURITIES LTD,Active,X ,10,INE190D01015,MiscCommercial Services,Equity
531677,ARISINT,ARIS INTERNATIONAL LTD,Active,P ,10,INE588E01026,IT Consulting & Software,Equity
531179,ARMANFIN,ARMAN FINANCIAL SERVICES LTD,Active,B ,10,INE109C01017,Finance (including NBFCs),Equity
538556,ARMAN,ARMAN HOLDINGS LTD,Active,X ,10,INE510P01018,Investment Companies,Equity
531467,ARNAVCORP,ARNAV CORPORATION LTD,Suspended,Z ,10,INE647D01014,Publishing,Equity
537069,ARNOLD,ARNOLD HOLDINGS LTD,Active,X ,10,INE185K01036,Finance (including NBFCs),Equity
513729,AROGRANITE,ARO GRANITE INDUSTRIES LTD,Active,B ,10,INE210C01013,Construction Materials,Equity
531593,AROCSIL,AROCHEM SILVASSA LTD,Delisted,P ,10,NA          ,Commodity Chemicals,Equity
531560,AROMAENT,AROMA ENTERPRISES (INDIA) LTD,Active,Z ,10,INE371M01012,MiscCommercial Services,Equity
512273,ARONICOMM,ARONI COMMERCIALS LTD,Delisted,X ,10,INE484B01016,Other Financial Services,Equity
521174,ARORAFIB,ARORA FIBRES LTD,Delisted,XT,10,INE487D01023,Textiles,Equity
516064,ARROWGREEN,ARROW GREENTECH LTD,Active,B ,10,INE570D01018,Plastic Products,Equity
533068,ARROWTEX,ARROW TEXTILES LTD,Delisted,B ,10,INE933J01015,Other Apparels & Accessories,Equity
506074,ARSHIYA,ARSHIYA LTD,Active,B ,2,INE968D01022,Transportation - Logistics,Equity
533163,ARSSINFRA,ARSS INFRASTRUCTURE PROJECTS LTD,Active,B ,10,INE267I01010,Construction & Engineering,Equity
517481,APTL,ARTECH POWER & TRADING LTD,Suspended,Z ,10,INE421N01021,Electronic Components,Equity
531297,ARTEFACT,ARTEFACT PROJECTS LTD,Active,X ,10,INE885B01014,Consulting Services,Equity
542670,ARTEMISELC,ARTEMIS ELECTRICALS LTD,Active,B ,10,INE757T01017,Non-Durable Household Prod,Equity
540616,ARTEMIS,ARTEMIS GLOBAL LIFE SCIENCES LTD,Delisted,B ,2,INE517U01013,Healthcare Facilities,Equity
542919,ARTEMISMED,ARTEMIS MEDICARE SERVICES LTD,Active,B ,10,INE025R01013,Healthcare Services,Equity
512642,ARTIBIOIN,ARTILLEGENCE BIO-INNOVATIONS LTD,Delisted,XT,10,INE576F01010,Other Financial Services,Equity
522134,ARTSONEN,ARTSON ENGINEERING LTD,Active,X ,1,INE133D01023,Industrial Machinery,Equity
514340,ARNMNTX,ARUN MANTEX LTD,Delisted,P ,10,NA          ,CommTrading  & Distribution,Equity
526239,ARNPROC,ARUN PROCESSORS LTD,Delisted,P ,10,NA          ,Textiles,Equity
500016,ARUNAHTEL,ARUNA HOTELS LTD,Active,XT,10,INE957C01019,Hotels,Equity
530881,ABVL,ARUNJYOTI BIO VENTURES LTD,Active,XT,10,INE485K01014,Other Financial Services,Equity
502700,ARUNODAY,ARUNODAY MILLS LTD,Delisted,X ,10,INE469E01011,Textiles,Equity
542484,ARVINDFASN,ARVIND FASHIONS LTD,Active,A ,4,INE955V01021,Other Apparels & Accessories,Equity
524760,ARVINDIN,ARVIND INTERNATIONAL LTD,Delisted,Z ,10,INE512C01012,Plastic Products,Equity
500101,ARVIND,ARVIND LTD,Active,A ,10,INE034A01011,Textiles,Equity
532489,ARVINPRO,ARVIND PRODUCTS LTD,Delisted,B ,10,INE764A01013,CommTrading  & Distribution,Equity
531823,ARVINDREM,ARVIND REMEDIES LTD,Delisted,Z ,10,INE211C01037,Pharmaceuticals,Equity
539301,ARVSMART,ARVIND SMARTSPACES LTD,Active,B ,10,INE034S01021,Realty,Equity
538716,ARYACAPM,ARYAMAN CAPITAL MARKETS LTD,Active,M ,10,INE229R01011,Other Financial Services,Equity
530245,ARYAMAN,ARYAMAN FINANCIAL SERVICES LTD,Active,X ,10,INE032E01017,Finance (including NBFCs),Equity
542176,ARYAN,ARYAN SHARE AND STOCK BROKERS LTD,Active,XT,10,INE016X01010,Other Financial Services,Equity
539455,ARYAVAN,ARYAVAN ENTERPRISE LTD,Active,X ,10,INE360S01012,Iron & Steel/IntermProducts,Equity
515030,ASAHIINDIA,ASAHI INDIA GLASS LTD,Active,B ,1,INE439A01020,Auto Parts & Equipment,Equity
514482,ASAHIIND,ASAHI INDUSTRIES LTD,Active,ZP,1,INE745I01015,Textiles,Equity
512535,ASAHINFRA,ASAHI INFRASTRUCTURE & PROJECTS LTD,Suspended,Z ,10,INE933C01036,Realty,Equity
532853,ASAHISONG,ASAHI SONGWON COLORS LTD,Active,B ,10,INE228I01012,Specialty Chemicals,Equity
511750,ASCENTEX,ASCENT EXIM (INDIA) LTD,Delisted,X ,10,INE138E01012,CommTrading  & Distribution,Equity
531935,ASINSTR,ASEAN INDUSTRIAL STRUCTURES LTD,Delisted,P ,10,NA          ,Construction & Engineering,Equity
534564,ASEEMG,ASEEM GLOBAL LTD,Suspended,Z ,10,INE439C01018,CommTrading  & Distribution,Equity
535467,AIFL,ASHAPURA INTIMATES FASHION LTD,Suspended,Z ,10,INE428O01016,Other Apparels & Accessories,Equity
527001,ASHAPURMIN,ASHAPURA MINECHEM LTD,Active,B ,2,INE348A01023,Mining,Equity
542579,AGOL,ASHAPURI GOLD ORNAMENT LTD,Active,M ,10,INE05FR01011,Other Apparels & Accessories,Equity
540024,ASHARI,ASHARI AGENCIES LTD,Active,XT,10,INE361S01010,Other Financial Services,Equity
517565,ASHCONIUL,ASHCO NIULAB INDUSTRIES LTD,Delisted,T ,10,INE714F01033,Electronic Components,Equity
519174,ASHAI,ASHIANA AGRO INDUSTRIES LTD,Active,XT,10,INE709D01012,Edible Oils,Equity
523716,ASHIANA,ASHIANA HOUSING LTD,Active,B ,2,INE365D01021,Realty,Equity
513401,ASHIS,ASHIANA ISPAT LTD,Active,X ,10,INE587D01012,Iron & Steel/IntermProducts,Equity
590122,ASHIKACR,ASHIKA CREDIT CAPITAL LTD,Active,X ,10,INE094B01013,Finance (including NBFCs),Equity
514286,ASHIMASYN,ASHIMA LTD,Active,T ,10,INE440A01010,Textiles,Equity
512247,ASHCAP,ASHIRWAD CAPITAL LTD,Active,X ,1,INE894A01026,Other Financial Services,Equity
526847,ASHSI,ASHIRWAD STEELS & INDUSTRIES LTD,Active,X ,10,INE338C01012,Iron & Steel/IntermProducts,Equity
530429,ASHISHPO,ASHISH POLYPLAST LTD,Active,X ,10,INE831C01016,Plastic Products,Equity
541702,ASHNI,ASHNISHA INDUSTRIES LTD,Active,X ,10,INE694W01016,CommTrading  & Distribution,Equity
507872,ASHNOOR,ASHNOOR TEXTILE MILLS LTD,Active,XT,10,INE372I01018,Textiles,Equity
524594,ASHOKALC,ASHOK ALCO-CHEM LTD,Active,XT,10,INE994D01010,Commodity Chemicals,Equity
500477,ASHOKLEY,ASHOK LEYLAND LTD,Active,A ,1,INE208A01029,Commercial Vehicles,Equity
533271,ASHOKA,ASHOKA BUILDCON LTD,Active,A ,5,INE442H01029,Roads & Highways,Equity
519022,ASHOKCT,ASHOKA COTSEEDS LTD,Delisted,P ,10,NA          ,Diversified,Equity
540923,AML,ASHOKA METCAST LTD,Active,M ,10,INE760Y01011,Construction & Engineering,Equity
526983,ASHOKRE,ASHOKA REFINERIES LTD,Active,P ,10,INE760M01016,Other Agricultural Products,Equity
526187,ASHRAM,ASHRAM ONLINECOM LTD,Active,XT,10,INE293C01019,Healthcare Services,Equity
531568,ASHUTPM,ASHUTOSH PAPER MILLS LTD,Active,X ,10,INE723K01018,Paper & Paper Products,Equity
502015,ASIIL,ASI INDUSTRIES LTD,Active,X ,1,INE443A01030,Mining,Equity
538777,ASIACAP,ASIA CAPITAL LTD,Active,XT,10,INE131Q01011,Finance (including NBFCs),Equity
530899,ASIAPAK,ASIA PACK LTD,Active,X ,10,INE784M01016,Textiles,Equity
530021,ASIAREF,ASIA REFINERY LTD,Delisted,P ,10,NA          ,Refineries/ Petro-Products,Equity
505672,ASIANBRG,ASIAN BEARINGS LTD,Suspended,X ,10,INE046C01011,Industrial Machinery,Equity
503940,ASIANELEC,ASIAN ELECTRONICS LTD,Delisted,Z ,5,INE441A01026,Non-Durable Household Prod,Equity
524695,ASIANFR,ASIAN FERTILIZERS LTD,Suspended,P ,10,INE01OY01018,Fertilizers,Equity
532047,ASIANFILMS,ASIAN FILMS PRODUCTION & DISTRIBUTION LTD,Delisted,XT,10,INE581B01035,Movies & Entertainment,Equity
507530,ASIFOOD,ASIAN FOOD PRODUCTS LTD,Suspended,P ,10,INE04VT01017,CommTrading  & Distribution,Equity
532888,ASIANTILES,ASIAN GRANITO INDIA LTD,Active,B ,10,INE022I01019,Furniture-Furnishing-Paints,Equity
533227,AHLEAST,ASIAN HOTELS (EAST) LTD,Active,B ,10,INE926K01017,Hotels,Equity
500023,ASIANHOTNR,ASIAN HOTELS (NORTH) LTD,Active,B ,10,INE363A01022,Hotels,Equity
533221,AHLWEST,ASIAN HOTELS (WEST) LTD,Active,B ,10,INE915K01010,Hotels,Equity
530355,ASIANOI,ASIAN OILFIELD SERVICES LTD,Active,X ,10,INE276G01015,Oil Equipment & Services,Equity
500820,ASIANPAINT,ASIAN PAINTS LTD,Active,A ,1,INE021A01026,Furniture-Furnishing-Paints,Equity
524434,ASINPET,ASIAN PETROPRODUCTS & EXPORTS LTD,Active,XT,10,INE810M01019,Commodity Chemicals,Equity
531847,ASTAR,ASIAN STAR COMPANY LTD,Active,B ,10,INE194D01017,Other Apparels & Accessories,Equity
519532,ASIANTNE,ASIAN TEA & EXPORTS LTD,Active,XT,10,INE822B01017,CommTrading  & Distribution,Equity
530413,ASIANVE,ASIAN VEGPRO INDUSTRIES LTD,Suspended,P ,10,INE01OU01016,Other Agricultural Products,Equity
506159,ASISL,ASIS LOGISTICS LTD,Suspended,XT,1,INE888E01020,Transportation - Logistics,Equity
530723,ASITCFIN,ASIT C MEHTA FINANCIAL SERVICES LTD,Active,X ,10,INE041B01014,Other Financial Services,Equity
526433,ASMTEC,ASM TECHNOLOGIES LTD,Active,X ,10,INE867C01010,IT Consulting & Software,Equity
540788,ASPIRA,ASPIRA PATHLAB & DIAGNOSTICS LTD,Active,X ,10,INE500C01017,Healthcare Services,Equity
500024,ASSAMCO,ASSAM COMPANY (INDIA) LTD,Delisted,T ,1,INE442A01024,Tea & Coffee,Equity
542911,ASSAMENT,ASSAM ENTRADE LTD,Active,XT,10,INE165G01010,Finance (including NBFCs),Equity
506267,ASSAPET,ASSAM PETROCHEMICALS LTD,Delisted,XD,10,INE277D01010,Commodity Chemicals,Equity
500025,ASSAMBR,ASSAMBROOK LTD,Delisted,X ,10,INE353C01011,Tea & Coffee,Equity
507526,ASALCBR,ASSOCIATED ALCOHOLS & BREWERIES LTD,Active,B ,10,INE073G01016,Breweries & Distilleries,Equity
530567,ASBUSIN,ASSOCIATED BUSINESS CREDITS LTD,Delisted,P ,10,NA          ,MiscCommercial Services,Equity
531168,ASSOCER,ASSOCIATED CERAMICS LTD,Suspended,Z ,10,INE771E01010,Construction Materials,Equity
515107,ASSMRMO,ASSOCIATED MARMO & GRANITES LTD,Delisted,P ,10,NA          ,Construction Materials,Equity
533138,ASTEC,ASTEC LIFESCIENCES LTD,Active,B ,10,INE563J01010,Agrochemicals,Equity
540975,ASTERDM,ASTER DM HEALTHCARE LTD,Active,A ,10,INE914M01019,Healthcare Services,Equity
532493,ASTRAMICRO,ASTRA MICROWAVE PRODUCTS LTD,Active,B ,2,INE386C01029,Defence,Equity
532830,ASTRAL,ASTRAL POLY TECHNIK LTD,Active,A ,1,INE006I01046,Plastic Products,Equity
506820,ASTRAZEN,ASTRAZENECA PHARMA INDIA LTD,Active,A ,2,INE203A01020,Pharmaceuticals,Equity
540824,ASTRON,ASTRON PAPER & BOARD MILL LTD,Active,B ,10,INE646X01014,Paper & Paper Products,Equity
512433,ASUTENT,ASUTOSH ENTERPRISES LTD,Active,P ,10,INE508W01018,CommTrading  & Distribution,Equity
511144,ASYAINFO,ASYA INFOSOFT LTD,Suspended,XT,10,INE520G01016,IT Consulting & Software,Equity
527007,ATCOM,ATCOM TECHNOLOGIES LTD,Suspended,B ,10,INE834A01014,Other ElectEquip/ Prod,Equity
530187,ATHARVENT,ATHARV ENTERPRISES LTD,Active,XT,10,INE354E01031,Finance (including NBFCs),Equity
539099,ATHCON,ATHENA CONSTRUCTIONS LTD,Active,M ,10,INE291R01011,Realty,Equity
511718,ATHENA,ATHENA FINANCIAL SERVICES LTD,Delisted,XD,10,INE139C01014,Finance (including NBFCs),Equity
517429,ATHENAGLO,ATHENA GLOBAL TECHNOLOGIES LTD,Active,X ,10,INE576B01019,IT Software Products,Equity
